CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location
50116830,LINDA RESTAURANT,Brooklyn,830,CONEY ISLAND AVENUE,11218.0,9145656227,Mexican,03/20/2024,Violations were cited in the following area(s).,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,56.0,C,03/20/2024,04/15/2026,Pre-permit (Operational) / Re-inspection,40.63754690486,-73.96831099266,312.0,40.0,49200.0,3345379.0,3053930040.0,BK41,POINT (-73.968310992659 40.637546904861)
41152741,BEACH CAFE,Manhattan,1326,2 AVENUE,10021.0,2129887299,American,09/10/2024,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,95.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.76739095916,-73.95937890186,108.0,5.0,12600.0,1044831.0,1014440049.0,MN31,POINT (-73.959378901861 40.767390959157)
50134573,WEN ZHOU FOOD INC.,Queens,41-36,MAIN STREET,11355.0,3473996198,Chinese,11/19/2025,Violations were cited in the following area(s).,28-04,Equipment used for ROP not approved by the Department,Not Critical,,,,04/15/2026,Administrative Miscellaneous / Initial Inspection,40.75720025137,-73.82901826855,407.0,20.0,84900.0,4432133.0,4050420038.0,QN22,POINT (-73.829018268545 40.75720025137)
41641722,GOOD FRIENDS RESTAURANT,Brooklyn,9528,AVENUE L,11236.0,7182510050,Chinese,07/15/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot TCS food item not held at or above 140 °F.,Critical,46.0,,,04/15/2026,Cycle Inspection / Re-inspection,40.63784218741,-73.896555357,318.0,46.0,101000.0,3232745.0,3082600045.0,BK50,POINT (-73.896555356998 40.637842187411)
40846125,ALL AMERICAN DELI,Manhattan,42,WATER STREET,10004.0,2125095007,Sandwiches,02/14/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,02/14/2023,04/15/2026,Cycle Inspection / Initial Inspection,40.70342548705,-74.01009139276,101.0,1.0,900.0,1000857.0,1000300033.0,MN25,POINT (-74.010091392761 40.703425487046)
50169154,LOS TACOS NO. 1,Manhattan,200,PARK AVENUE SOUTH,10003.0,6197409242,Mexican,12/17/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7.0,A,12/17/2025,04/15/2026,Pre-permit (Operational) / Initial Inspection,40.73677984721,-73.98930453222,105.0,2.0,5200.0,1016131.0,1008460033.0,MN13,POINT (-73.989304532221 40.73677984721)
50148825,RICE BOY,Queens,48-18,NORTHERN BOULEVARD,11101.0,2013153373,Korean,04/22/2024,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,33.0,,,04/15/2026,Pre-permit (Non-operational) / Re-inspection,40.7536121197,-73.91424489961,401.0,26.0,17100.0,4000822.0,4001200012.0,QN31,POINT (-73.914244899613 40.753612119698)
41275015,VANKA CAFE,Brooklyn,3810,NOSTRAND AVENUE,11235.0,3477024023,Russian,11/04/2024,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,9.0,A,11/04/2024,04/15/2026,Cycle Inspection / Initial Inspection,40.59081660149,-73.94004741095,315.0,48.0,59600.0,3327490.0,3074450001.0,BK17,POINT (-73.940047410947 40.590816601488)
41702607,CHIPOTLE MEXICAN GRILL,Queens,70-30,AUSTIN STREET,11375.0,7187094385,Tex-Mex,10/20/2025,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,19.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.7204907125,-73.84573292297,406.0,29.0,71100.0,4077472.0,4032340184.0,QN17,POINT (-73.845732922968 40.720490712496)
50044515,CAFFE CAFE,Brooklyn,8401,3 AVENUE,11209.0,7187488700,Coffee/Tea,09/06/2025,Violations were cited in the following area(s).,15-37,Workplace SFAA policy not prominently posted in workplace.,Not Applicable,,,,04/15/2026,Smoke-Free Air Act / Initial Inspection,40.62489927827,-74.03045816816,310.0,47.0,6200.0,3152747.0,3060250010.0,BK31,POINT (-74.030458168161 40.624899278274)
50134444,MOA COFFEE,Queens,61-08,WOODSIDE AVENUE,11377.0,9178327858,Coffee/Tea,07/27/2023,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,56.0,,,04/15/2026,Pre-permit (Operational) / Initial Inspection,40.7448009851,-73.90332494039,402.0,26.0,24900.0,4467829.0,4013350047.0,QN63,POINT (-73.903324940387 40.744800985102)
40394030,TIBBETT DINER,Bronx,3033,TIBBETT AVENUE,10463.0,7185498893,American,12/17/2024,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,31.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.8800092038,-73.9092029034,208.0,11.0,28900.0,2083213.0,2057120045.0,BX29,POINT (-73.909202903403 40.880009203798)
41403916,KN MI DELICIA BAKERY,Bronx,2785,3 AVENUE,10455.0,7189931157,Bakery Products/Desserts,11/07/2025,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,12.0,A,11/07/2025,04/15/2026,Cycle Inspection / Initial Inspection,40.81485166398,-73.91991350458,201.0,8.0,6500.0,2000845.0,2023270034.0,BX34,POINT (-73.919913504577 40.814851663977)
40609677,BURGER KING,Staten Island,20,WILLOW BROOK ROAD,10302.0,7188159700,Hamburgers,11/16/2023,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,41.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.62441742534,-74.14409803475,501.0,50.0,25100.0,5029202.0,5014760068.0,SI28,POINT (-74.144098034752 40.624417425341)
50087861,ELENA'S 43 RESTAURANT,Queens,89-48,FRANCIS LEWIS BOULEVARD,11427.0,7184684500,Latin American,06/15/2023,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,34.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.71885930797,-73.75780768215,412.0,23.0,48400.0,4223433.0,4104920104.0,QN07,POINT (-73.757807682148 40.718859307966)
50073325,FRENCHY COFFEE NYC,Manhattan,129,EAST  102 STREET,10029.0,6468910088,French,12/09/2022,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,22.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.7898798976,-73.94859609084,111.0,8.0,16600.0,1051882.0,1016300016.0,MN33,POINT (-73.948596090835 40.789879897603)
50165244,PLATE OF CAKE,Manhattan,1966,3 AVENUE,10029.0,5512259010,American,10/06/2025,Violations were cited in the following area(s).,04E,Toxic chemical or pesticide improperly stored or used such that food contamination may occur.,Critical,39.0,,,04/15/2026,Pre-permit (Operational) / Initial Inspection,40.79296268358,-73.94366398326,111.0,8.0,17200.0,1052113.0,1016360033.0,MN33,POINT (-73.943663983264 40.792962683578)
50049662,NEW CARRIZAL,Brooklyn,1346,BROADWAY,11221.0,3479150505,Latin American,05/02/2025,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,12.0,A,05/02/2025,04/15/2026,Cycle Inspection / Initial Inspection,40.68984618672,-73.92270375316,303.0,41.0,37500.0,3039620.0,3014790017.0,BK35,POINT (-73.922703753159 40.689846186718)
50132739,BAGEL WORLD,Brooklyn,339,5 AVENUE,11215.0,7184991143,Bagels/Pretzels,08/01/2023,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,08/01/2023,04/15/2026,Pre-permit (Operational) / Re-inspection,40.67209319953,-73.98384985012,306.0,39.0,13500.0,3021181.0,3009850008.0,BK37,POINT (-73.983849850115 40.672093199528)
50045631,PUEBLA RESTAURANT,Queens,39-22,61 STREET,11377.0,7182052605,Mexican,04/21/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,A,04/21/2025,04/15/2026,Cycle Inspection / Re-inspection,40.746579282,-73.90295784166,402.0,26.0,25900.0,4028332.0,4012290106.0,QN63,POINT (-73.902957841664 40.746579282)
50081301,BROOKLYN BAGEL & COFFEE COMPANY,Manhattan,63,EAST    8 STREET,10003.0,2124773070,Bagels/Pretzels,05/12/2022,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.73089261941,-73.99311928202,102.0,2.0,5900.0,1009092.0,1005607503.0,MN23,POINT (-73.993119282017 40.730892619409)
50048260,ZOUJI BBQ,Queens,42-83,MAIN STREET,11355.0,7183530086,Chinese,12/04/2025,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,27.0,,,04/15/2026,Cycle Inspection / Initial Inspection,40.75299251385,-73.82717751588,407.0,20.0,79702.0,4115883.0,4051360069.0,QN22,POINT (-73.827177515883 40.752992513848)
50133759,VEGAN ON THE FLY,Manhattan,24,WEST   45 STREET,10036.0,9172658242,Vegan,01/21/2026,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,01/21/2026,04/15/2026,Cycle Inspection / Initial Inspection,40.75581635479,-73.98049069221,105.0,4.0,9600.0,1034233.0,1012607501.0,MN17,POINT (-73.980490692207 40.755816354791)
50164010,MILU,Manhattan,225,LIBERTY STREET,10280.0,6173145173,Chinese,08/11/2025,Violations were cited in the following area(s).,05A,"Sewage disposal system is not provided, improper, inadequate or unapproved.",Critical,49.0,C,08/11/2025,04/15/2026,Pre-permit (Operational) / Re-inspection,40.71153016629,-74.01567278541,101.0,1.0,31703.0,1000058.0,1000160125.0,MN25,POINT (-74.015672785414 40.711530166285)
50098328,TAMARA CARIBBEAN KITCHEN,Brooklyn,8913,GLENWOOD ROAD,11236.0,9174605103,Caribbean,10/03/2025,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,42.0,C,10/03/2025,04/15/2026,Cycle Inspection / Re-inspection,40.6413489908,-73.90823173016,318.0,46.0,96400.0,3224101.0,3079940001.0,BK50,POINT (-73.908231730162 40.641348990797)
50044351,HAPPY HOT HUNAN,Manhattan,969,AMSTERDAM AVENUE,10025.0,2125311788,Chinese,04/05/2023,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,35.0,C,04/05/2023,04/15/2026,Cycle Inspection / Re-inspection,40.80139205792,-73.96499275208,107.0,7.0,19300.0,1055995.0,1018620064.0,MN09,POINT (-73.964992752083 40.801392057921)
50000705,ANARKALI,Brooklyn,1125,CHURCH AVENUE,11218.0,7182822200,Indian,12/27/2023,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,21.0,B,12/27/2023,04/15/2026,Cycle Inspection / Re-inspection,40.64710168624,-73.9690307585,314.0,40.0,50600.0,3116374.0,3050720031.0,BK42,POINT (-73.969030758504 40.647101686243)
40943615,OTTO'S SHRUNKEN HEAD,Manhattan,538,EAST   14 STREET,10009.0,2122282240,Polynesian,09/30/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,09/30/2025,04/15/2026,Cycle Inspection / Initial Inspection,40.72976002518,-73.97880977053,103.0,2.0,3400.0,1005244.0,1004070027.0,MN22,POINT (-73.978809770534 40.729760025178)
50158608,SHAWARMA MOCCI,Bronx,825,MORRIS PARK AVENUE,10462.0,9296629858,Mediterranean,02/27/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,23.0,N,,04/15/2026,Pre-permit (Operational) / Initial Inspection,40.84615493772,-73.86164381048,211.0,13.0,23200.0,2043719.0,2040550020.0,BX37,POINT (-73.861643810483 40.846154937717)
40597074,CAFFE' ROMEO,Brooklyn,7111,20 AVENUE,11204.0,7182323131,Coffee/Tea,12/29/2023,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,12.0,A,12/29/2023,04/15/2026,Cycle Inspection / Initial Inspection,40.6129877388,-73.98951533481,311.0,47.0,26600.0,3158033.0,3061850006.0,BK28,POINT (-73.989515334813 40.612987738798)
50108258,KFC,Brooklyn,1040,BEDFORD AVENUE,11205.0,7186223480,Chicken,02/26/2024,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,02/26/2024,04/15/2026,Cycle Inspection / Initial Inspection,40.68932822603,-73.95511040354,303.0,36.0,23300.0,3055686.0,3019500031.0,BK75,POINT (-73.955110403535 40.689328226031)
